id,gender,jobTitle,edu,perfEval,seniority,basePay,bonus
7649,Male,Warehouse Associate,High School,1,1,135450.09,13545.009
283,Male,Data Scientist,College,5,3,209306.5,20930.65
7651,Male,IT,College,2,3,173856.48,17385.648
7652,Male,Software Engineer,PhD,1,5,192552,19255.2
7653,Male,Warehouse Associate,High School,1,3,138132.27,13813.227
286,Male,Data Scientist,College,1,1,164225.1,16422.51
7655,Male,Software Engineer,Masters,3,1,174901.4,17490.14
7656,Male,IT,College,1,2,161438.16,16143.816
7657,Male,Marketing Associate,PhD,1,2,139287.6,13928.76
7658,Male,Marketing Associate,High School,3,2,136708.2,13670.82
287,Male,Data Scientist,College,4,1,173885.4,17388.54
7660,Male,Software Engineer,PhD,1,3,179715.2,17971.52
7661,Male,Manager,Masters,3,4,244427.36,24442.736
7662,Male,IT,PhD,2,5,217320.6,21732.06
7663,Male,Graphic Designer,High School,3,1,139577.36,13957.736
7664,Male,Marketing Associate,High School,2,3,136708.2,13670.82
7665,Male,Driver,High School,1,1,137138.81,13713.881
288,Male,Data Scientist,College,5,3,209306.5,20930.65
7667,Male,Manager,PhD,2,4,237238.32,23723.832
7668,Male,Marketing Associate,PhD,1,1,134128.8,13412.88
7669,Male,Manager,Masters,3,3,228252.02,22825.202
7670,Male,Marketing Associate,PhD,2,4,170240.4,17024.04
7671,Male,Sales Associate,High School,4,1,148205.2,14820.52
7672,Male,IT,PhD,4,2,204902.28,20490.228
7673,Male,Sales Associate,High School,2,3,151055.3,15105.53
7674,Male,Financial Analyst,PhD,4,3,216361.2,21636.12
7675,Male,Software Engineer,PhD,4,2,211807.2,21180.72
7676,Male,Marketing Associate,PhD,1,2,139287.6,13928.76
7677,Male,Financial Analyst,PhD,3,3,198818.4,19881.84
7678,Male,Financial Analyst,Masters,5,3,211975.5,21197.55
7679,Male,Driver,High School,1,1,137138.81,13713.881
7680,Male,Financial Analyst,Masters,2,2,163732.8,16373.28
7681,Male,IT,College,1,3,164542.74,16454.274
304,Male,Data Scientist,College,1,3,170665.3,17066.53
7683,Male,Financial Analyst,PhD,2,2,169580.4,16958.04
7684,Male,IT,PhD,3,4,229738.92,22973.892
7685,Male,Software Engineer,College,2,3,179715.2,17971.52
7686,Male,Warehouse Associate,College,1,3,142155.54,14215.554
7687,Male,Manager,PhD,1,4,208482.16,20848.216
323,Male,Data Scientist,College,3,3,189985.9,18998.59
7689,Male,Driver,College,5,3,176515.3,17651.53
339,Male,Data Scientist,College,5,3,209306.5,20930.65
377,Male,Data Scientist,College,4,1,173885.4,17388.54
379,Male,Data Scientist,College,5,3,209306.5,20930.65
7693,Male,Driver,High School,3,1,139854.43,13985.443
398,Male,Data Scientist,College,1,2,167445.2,16744.52
7695,Male,Financial Analyst,PhD,1,1,152037.6,15203.76
7696,Male,Sales Associate,High School,3,1,146780.15,14678.015
7697,Male,Financial Analyst,Masters,1,4,163732.8,16373.28
7698,Male,Financial Analyst,PhD,2,1,157885.2,15788.52
7699,Male,Financial Analyst,PhD,3,5,233904,23390.4
7700,Male,Software Engineer,PhD,5,5,320920,32092
7701,Male,Warehouse Associate,High School,5,2,147519.9,14751.99
400,Male,Data Scientist,College,4,3,199646.2,19964.62
7703,Male,Marketing Associate,High School,1,1,130259.7,13025.97
445,Male,Data Scientist,College,4,2,186765.8,18676.58
7705,Male,Software Engineer,Masters,5,5,280805,28080.5
7706,Male,Marketing Associate,PhD,2,2,149605.2,14960.52
7707,Male,IT,Masters,4,3,211111.44,21111.144
7708,Male,Software Engineer,PhD,4,1,186133.6,18613.36
7709,Male,Financial Analyst,Masters,5,2,190047,19004.7
7710,Male,Financial Analyst,Masters,1,5,168118.5,16811.85
7711,Male,Graphic Designer,High School,5,3,155838.8,15583.88
460,Male,Data Scientist,College,2,3,180325.6,18032.56
7713,Male,IT,PhD,2,4,204902.28,20490.228
506,Male,Data Scientist,College,1,1,164225.1,16422.51
7715,Male,Manager,Masters,5,5,314520.5,31452.05
7716,Male,Software Engineer,Masters,2,1,170087.6,17008.76
560,Male,Data Scientist,College,4,3,199646.2,19964.62
7718,Male,Driver,High School,1,3,139854.43,13985.443
7719,Male,IT,PhD,2,2,180065.64,18006.564
7720,Male,Manager,PhD,4,1,208482.16,20848.216
584,Male,Data Scientist,College,5,1,177105.5,17710.55
7722,Male,Software Engineer,College,4,3,198970.4,19897.04
7723,Male,Sales Associate,College,1,3,151055.3,15105.53
7724,Male,Software Engineer,College,4,1,173296.8,17329.68
7725,Male,Sales Associate,High School,1,3,146780.15,14678.015
7726,Male,Graphic Designer,High School,4,1,140932.48,14093.248
7727,Male,Marketing Associate,High School,4,1,134128.8,13412.88
700,Male,Data Scientist,College,2,3,180325.6,18032.56
7729,Male,Marketing Associate,PhD,1,5,154764,15476.4
7730,Male,Software Engineer,Masters,1,1,165273.8,16527.38
7731,Male,Manager,Masters,2,2,201293.12,20129.312
719,Male,Data Scientist,College,3,3,189985.9,18998.59
7733,Male,Software Engineer,Masters,1,2,170087.6,17008.76
720,Male,Data Scientist,College,2,3,180325.6,18032.56
7735,Male,Sales Associate,High School,3,1,146780.15,14678.015
799,Male,Data Scientist,College,2,3,180325.6,18032.56
7737,Male,IT,Masters,3,1,169199.61,16919.961
7738,Male,IT,College,4,2,180065.64,18006.564
7739,Male,Manager,Masters,2,1,190509.56,19050.956
7740,Male,Manager,PhD,3,4,265994.48,26599.448
7741,Male,Software Engineer,Masters,3,1,174901.4,17490.14
7742,Male,Warehouse Associate,College,5,1,147519.9,14751.99
7743,Male,Manager,Masters,1,4,201293.12,20129.312
822,Male,Data Scientist,College,4,3,199646.2,19964.62
7745,Male,Sales Associate,High School,2,1,145355.1,14535.51
7746,Male,Driver,High School,2,3,143927.86,14392.786
7747,Male,Driver,High School,1,3,139854.43,13985.443
7748,Male,Warehouse Associate,High School,1,2,136791.18,13679.118
7749,Male,Software Engineer,Masters,5,4,256736,25673.6
7750,Male,IT,Masters,4,1,173856.48,17385.648
7751,Male,Graphic Designer,College,4,1,146352.96,14635.296
7752,Male,Driver,High School,3,1,139854.43,13985.443
7753,Male,IT,PhD,4,1,180065.64,18006.564
7754,Male,Driver,High School,3,1,139854.43,13985.443
7755,Male,Software Engineer,Masters,4,4,237480.8,23748.08
830,Male,Data Scientist,College,3,3,189985.9,18998.59
7757,Male,Marketing Associate,High School,2,2,134128.8,13412.88
7758,Male,Financial Analyst,College,3,3,172504.2,17250.42
871,Male,Data Scientist,College,4,1,173885.4,17388.54
896,Male,Data Scientist,College,1,1,164225.1,16422.51
7761,Male,Manager,PhD,2,5,251616.4,25161.64
7762,Male,Driver,High School,1,3,139854.43,13985.443
7763,Male,Financial Analyst,PhD,1,5,175428,17542.8
7764,Male,Software Engineer,PhD,5,4,288828,28882.8
7765,Male,Marketing Associate,High School,4,2,139287.6,13928.76
7766,Male,Financial Analyst,Masters,1,3,159347.1,15934.71
7767,Male,Marketing Associate,High School,1,3,132839.1,13283.91
7768,Male,Graphic Designer,College,5,2,162614.4,16261.44
7769,Male,Financial Analyst,PhD,3,1,163732.8,16373.28
7770,Male,IT,Masters,1,1,159885.87,15988.587
7771,Male,Manager,PhD,1,2,194104.08,19410.408
7772,Male,Warehouse Associate,High School,2,3,142155.54,14215.554
7773,Male,Driver,College,2,3,152074.72,15207.472
7774,Male,Driver,High School,1,3,139854.43,13985.443
7775,Male,Warehouse Associate,College,2,3,150202.08,15020.208
7776,Male,Marketing Associate,PhD,2,5,180558,18055.8
7777,Male,Driver,High School,1,3,139854.43,13985.443
7778,Male,Warehouse Associate,College,3,3,158248.62,15824.862
7779,Male,IT,College,2,2,167647.32,16764.732
7780,Male,Financial Analyst,PhD,4,3,216361.2,21636.12
7781,Male,IT,PhD,2,4,204902.28,20490.228
7782,Male,Marketing Associate,High School,5,1,135418.5,13541.85
7783,Male,Driver,High School,5,2,149359.1,14935.91
7784,Male,Marketing Associate,PhD,4,5,232146,23214.6
7785,Male,Manager,Masters,1,2,190509.56,19050.956
7786,Male,Software Engineer,PhD,2,3,198970.4,19897.04
7787,Male,Software Engineer,College,1,2,166878.4,16687.84
7788,Male,Marketing Associate,College,3,3,152184.6,15218.46
7789,Male,Software Engineer,College,1,3,170087.6,17008.76
7790,Male,Manager,PhD,3,3,244427.36,24442.736
7791,Male,Manager,Masters,2,5,233643.8,23364.38
7792,Male,Graphic Designer,High School,1,1,136867.12,13686.712
7793,Male,Warehouse Associate,High School,1,2,136791.18,13679.118
7794,Male,Manager,PhD,1,5,215671.2,21567.12
956,Male,Data Scientist,College,2,1,167445.2,16744.52
7796,Male,Manager,Masters,2,3,212076.68,21207.668
7797,Male,Graphic Designer,College,2,2,146352.96,14635.296
7798,Male,Financial Analyst,PhD,3,1,163732.8,16373.28
7799,Male,Sales Associate,College,2,1,148205.2,14820.52
7800,Male,IT,Masters,3,5,225082.05,22508.205
7801,Male,Software Engineer,PhD,4,1,186133.6,18613.36
7802,Male,Software Engineer,PhD,2,1,173296.8,17329.68
7803,Male,Marketing Associate,High School,2,3,136708.2,13670.82
7804,Male,IT,PhD,3,5,248366.4,24836.64
7805,Male,Manager,PhD,1,1,186915.04,18691.504
1045,Male,Data Scientist,College,4,1,173885.4,17388.54
7807,Male,Sales Associate,High School,1,3,146780.15,14678.015
7808,Male,Software Engineer,Masters,3,2,189342.8,18934.28
7809,Male,Graphic Designer,College,3,1,143642.72,14364.272
7810,Male,Marketing Associate,High School,4,1,134128.8,13412.88
7811,Male,Driver,College,1,3,143927.86,14392.786
7812,Male,Manager,PhD,1,1,186915.04,18691.504
7813,Male,Software Engineer,Masters,2,2,179715.2,17971.52
7814,Male,Financial Analyst,College,1,3,154961.4,15496.14
7815,Male,Software Engineer,Masters,5,2,208598,20859.8
7816,Male,Financial Analyst,Masters,4,1,163732.8,16373.28
7817,Male,Driver,High School,2,1,138496.62,13849.662
7818,Male,Graphic Designer,High School,4,1,140932.48,14093.248
7819,Male,Manager,Masters,1,2,190509.56,19050.956
7820,Male,Driver,High School,3,3,148001.29,14800.129
1046,Male,Data Scientist,College,5,3,209306.5,20930.65
7822,Male,Sales Associate,High School,2,2,148205.2,14820.52
1139,Male,Data Scientist,College,4,3,199646.2,19964.62
7824,Male,Sales Associate,High School,3,2,151055.3,15105.53
7825,Male,Warehouse Associate,High School,3,3,146178.81,14617.881
7826,Male,Marketing Associate,High School,4,1,134128.8,13412.88
7827,Male,Graphic Designer,College,2,2,146352.96,14635.296
7828,Male,Sales Associate,College,5,2,171006,17100.6
7829,Male,Manager,College,1,2,186915.04,18691.504
1202,Male,Data Scientist,College,1,3,170665.3,17066.53
7831,Male,Graphic Designer,High School,1,1,136867.12,13686.712
7832,Male,Financial Analyst,Masters,1,2,154961.4,15496.14
7833,Male,Sales Associate,College,1,3,151055.3,15105.53
7834,Male,Financial Analyst,College,5,2,175428,17542.8
7835,Male,Financial Analyst,PhD,4,5,263142,26314.2
7836,Male,Financial Analyst,PhD,1,4,169580.4,16958.04
7837,Male,Manager,Masters,4,2,222860.24,22286.024
7838,Male,Graphic Designer,High School,3,3,147708.08,14770.808
7839,Male,Driver,High School,1,1,137138.81,13713.881
7840,Male,Manager,Masters,1,2,190509.56,19050.956
7841,Male,Marketing Associate,PhD,3,5,206352,20635.2
7842,Male,Marketing Associate,PhD,2,1,139287.6,13928.76
7843,Male,Sales Associate,High School,1,2,145355.1,14535.51
7844,Male,Driver,High School,3,3,148001.29,14800.129
7845,Male,Marketing Associate,High School,5,3,148315.5,14831.55
7846,Male,Financial Analyst,College,1,3,154961.4,15496.14
7847,Male,Marketing Associate,PhD,1,3,144446.4,14444.64
1277,Male,Data Scientist,College,2,3,180325.6,18032.56
1291,Male,Data Scientist,College,5,3,209306.5,20930.65
7850,Male,Software Engineer,College,1,2,166878.4,16687.84
7851,Male,Software Engineer,Masters,2,1,170087.6,17008.76
7852,Male,Financial Analyst,PhD,3,4,216361.2,21636.12
7853,Male,Manager,Masters,1,3,195901.34,19590.134
7854,Male,Driver,College,1,3,143927.86,14392.786
1326,Male,Data Scientist,College,1,3,170665.3,17066.53
7856,Male,IT,College,1,1,158333.58,15833.358
7857,Male,IT,PhD,4,4,254575.56,25457.556
7858,Male,Manager,Masters,3,5,260602.7,26060.27
7859,Male,Marketing Associate,High School,3,3,140577.3,14057.73
7860,Male,Manager,Masters,1,2,190509.56,19050.956
7861,Male,Sales Associate,College,2,2,153905.4,15390.54
7862,Male,Software Engineer,PhD,3,1,179715.2,17971.52
7863,Male,IT,Masters,2,3,183170.22,18317.022
7864,Male,IT,Masters,1,2,164542.74,16454.274
7865,Male,IT,College,5,2,186274.8,18627.48
7866,Male,Manager,Masters,1,2,190509.56,19050.956
7867,Male,Software Engineer,College,1,3,170087.6,17008.76
7868,Male,IT,PhD,3,5,248366.4,24836.64
7869,Male,Driver,High School,4,3,152074.72,15207.472
1333,Male,Data Scientist,College,3,3,189985.9,18998.59
7871,Male,IT,Masters,2,2,173856.48,17385.648
7872,Male,Warehouse Associate,High School,5,1,140814.45,14081.445
7873,Male,Manager,PhD,1,5,215671.2,21567.12
7874,Male,Marketing Associate,PhD,3,5,206352,20635.2
7875,Male,Marketing Associate,High School,2,1,131549.4,13154.94
7876,Male,Financial Analyst,College,3,3,172504.2,17250.42
7877,Male,Marketing Associate,PhD,2,3,159922.8,15992.28
7878,Male,Financial Analyst,Masters,3,2,172504.2,17250.42
7879,Male,Marketing Associate,High School,3,2,136708.2,13670.82
1416,Male,Data Scientist,College,2,1,167445.2,16744.52
7881,Male,Sales Associate,College,4,3,176706.2,17670.62
7882,Male,Warehouse Associate,High School,1,1,135450.09,13545.009
7883,Male,Warehouse Associate,High School,4,2,144837.72,14483.772
7884,Male,Manager,PhD,1,1,186915.04,18691.504
7885,Male,Financial Analyst,College,2,3,163732.8,16373.28
7886,Male,IT,College,3,3,183170.22,18317.022
7887,Male,IT,Masters,2,3,183170.22,18317.022
7888,Male,IT,Masters,5,5,271650.75,27165.075
7889,Male,Software Engineer,Masters,4,3,218225.6,21822.56
7890,Male,Graphic Designer,High School,1,1,136867.12,13686.712
7891,Male,Warehouse Associate,College,5,2,160930.8,16093.08
7892,Male,Financial Analyst,Masters,1,1,150575.7,15057.57
1418,Male,Data Scientist,College,4,3,199646.2,19964.62
7894,Male,IT,PhD,5,1,186274.8,18627.48
7895,Male,Software Engineer,Masters,2,3,189342.8,18934.28
7896,Male,Financial Analyst,Masters,1,1,150575.7,15057.57
7897,Male,Software Engineer,PhD,1,2,173296.8,17329.68
7898,Male,IT,PhD,3,2,192483.96,19248.396
7899,Male,Graphic Designer,High School,1,3,139577.36,13957.736
7900,Male,Software Engineer,Masters,2,3,189342.8,18934.28
7901,Male,Software Engineer,Masters,2,1,170087.6,17008.76
7902,Male,Manager,Masters,4,3,244427.36,24442.736
7903,Male,Warehouse Associate,High School,5,3,154225.35,15422.535
7904,Male,Graphic Designer,High School,5,1,142287.6,14228.76
7905,Male,Marketing Associate,High School,1,2,131549.4,13154.94
7906,Male,IT,Masters,3,2,183170.22,18317.022
7907,Male,Marketing Associate,PhD,4,3,190875.6,19087.56
7908,Male,Warehouse Associate,College,3,3,158248.62,15824.862
7909,Male,Warehouse Associate,High School,3,3,146178.81,14617.881
1451,Male,Data Scientist,College,1,3,170665.3,17066.53
7911,Male,Manager,PhD,4,2,237238.32,23723.832
7912,Male,Financial Analyst,PhD,2,1,157885.2,15788.52
7913,Male,Sales Associate,High School,4,3,159605.6,15960.56
7914,Male,Sales Associate,College,1,1,145355.1,14535.51
7915,Male,Manager,College,1,2,186915.04,18691.504
1460,Male,Data Scientist,College,4,3,199646.2,19964.62
7917,Male,Software Engineer,PhD,1,4,186133.6,18613.36
1484,Male,Data Scientist,College,5,3,209306.5,20930.65
7919,Male,Sales Associate,High School,1,1,143930.05,14393.005
7920,Male,IT,College,3,1,164542.74,16454.274
7921,Male,Sales Associate,High School,2,2,148205.2,14820.52
1528,Male,Data Scientist,College,5,3,209306.5,20930.65
7923,Male,Financial Analyst,PhD,1,2,157885.2,15788.52
7924,Male,IT,PhD,2,1,167647.32,16764.732
7925,Male,Driver,High School,1,1,137138.81,13713.881
7926,Male,Marketing Associate,High School,5,2,141867,14186.7
7927,Male,Driver,College,5,3,176515.3,17651.53
7928,Male,Financial Analyst,Masters,1,3,159347.1,15934.71
7929,Male,Financial Analyst,PhD,1,3,163732.8,16373.28
7930,Male,Financial Analyst,College,1,3,154961.4,15496.14
7931,Male,Manager,PhD,4,2,237238.32,23723.832
7932,Male,Manager,PhD,5,4,323506.8,32350.68
1579,Male,Data Scientist,College,3,3,189985.9,18998.59
7934,Male,Software Engineer,PhD,3,4,237480.8,23748.08
7935,Male,Software Engineer,Masters,2,1,170087.6,17008.76
7936,Male,Sales Associate,College,1,3,151055.3,15105.53
7937,Male,Financial Analyst,PhD,2,3,181275.6,18127.56
7938,Male,Software Engineer,College,3,3,189342.8,18934.28
7939,Male,Financial Analyst,Masters,3,1,159347.1,15934.71
7940,Male,Manager,Masters,3,5,260602.7,26060.27
7941,Male,IT,College,4,2,180065.64,18006.564
7942,Male,Financial Analyst,PhD,1,5,175428,17542.8
7943,Male,IT,Masters,1,1,159885.87,15988.587
7944,Male,Software Engineer,College,5,2,192552,19255.2
1591,Male,Data Scientist,College,2,1,167445.2,16744.52
7946,Male,Marketing Associate,College,3,3,152184.6,15218.46
7947,Male,Warehouse Associate,High School,3,3,146178.81,14617.881
7948,Male,Marketing Associate,High School,4,3,144446.4,14444.64
7949,Male,Warehouse Associate,College,5,3,174341.7,17434.17
7950,Male,Financial Analyst,PhD,2,2,169580.4,16958.04
1606,Male,Data Scientist,College,3,3,189985.9,18998.59
7952,Male,Financial Analyst,College,3,1,154961.4,15496.14
7953,Male,Software Engineer,College,1,3,170087.6,17008.76
7954,Male,Sales Associate,High School,3,3,155330.45,15533.045
7955,Male,Warehouse Associate,High School,5,2,147519.9,14751.99
7956,Male,IT,College,1,3,164542.74,16454.274
7957,Male,Software Engineer,PhD,1,2,173296.8,17329.68
7958,Male,Graphic Designer,High School,3,2,143642.72,14364.272
7959,Male,IT,Masters,1,1,159885.87,15988.587
7960,Male,Driver,High School,2,3,143927.86,14392.786
7961,Male,Sales Associate,College,4,2,165305.8,16530.58
7962,Male,Software Engineer,Masters,5,5,280805,28080.5
7963,Male,IT,Masters,1,3,169199.61,16919.961
7964,Male,Financial Analyst,PhD,1,3,163732.8,16373.28
7965,Male,Sales Associate,College,3,1,151055.3,15105.53
7966,Male,Software Engineer,College,3,1,170087.6,17008.76
7967,Male,IT,PhD,5,2,217320.6,21732.06
7968,Male,Software Engineer,Masters,1,5,184529,18452.9
7969,Male,Warehouse Associate,College,4,2,155566.44,15556.644
7970,Male,Graphic Designer,College,2,3,151773.44,15177.344
1619,Male,Data Scientist,College,5,1,177105.5,17710.55
7972,Male,Warehouse Associate,College,5,1,147519.9,14751.99
7973,Male,Sales Associate,High School,5,1,149630.25,14963.025
1627,Male,Data Scientist,College,5,3,209306.5,20930.65
7975,Male,Driver,College,3,1,143927.86,14392.786
7976,Male,Graphic Designer,High School,1,1,136867.12,13686.712
1634,Male,Data Scientist,College,2,3,180325.6,18032.56
7978,Male,Software Engineer,Masters,2,2,179715.2,17971.52
7979,Male,Financial Analyst,College,5,3,190047,19004.7
7980,Male,Manager,PhD,3,3,244427.36,24442.736
7981,Male,Sales Associate,High School,4,2,153905.4,15390.54
7982,Male,Software Engineer,Masters,4,4,237480.8,23748.08
1666,Male,Data Scientist,College,3,1,170665.3,17066.53
